timestamp,forecast_target_timestamp,forecast_precipitation_mm,forecast_et0_mm,forecast_temperature_c,forecast_protocol
2022-05-15 10:00:00,2022-05-15 11:00:00,0.0,0.7731640039655132,29.773631319742822,SF-20_h1_controlled_proxy
2022-05-15 11:00:00,2022-05-15 12:00:00,0.0,0.6987313730697641,30.208569314124983,SF-20_h1_controlled_proxy
2022-05-15 12:00:00,2022-05-15 13:00:00,0.0,0.9557265719664405,30.210833968872844,SF-20_h1_controlled_proxy
2022-05-15 13:00:00,2022-05-15 14:00:00,0.0,0.6713213021296763,30.667898073018176,SF-20_h1_controlled_proxy
2022-05-15 14:00:00,2022-05-15 15:00:00,0.0,0.35841908881674883,30.18840812268772,SF-20_h1_controlled_proxy
2022-05-15 15:00:00,2022-05-15 16:00:00,0.0,0.3346499155519804,30.166623678259445,SF-20_h1_controlled_proxy
2022-05-15 16:00:00,2022-05-15 17:00:00,0.0,0.19355660495613972,30.468709480645806,SF-20_h1_controlled_proxy
2022-05-15 17:00:00,2022-05-15 18:00:00,0.0,0.06159879377413503,30.397545222780334,SF-20_h1_controlled_proxy
2022-05-15 18:00:00,2022-05-15 19:00:00,0.0,0.044453899168336586,30.829797754220973,SF-20_h1_controlled_proxy
2022-05-15 19:00:00,2022-05-15 20:00:00,0.0,0.03965483152159991,30.927418797653207,SF-20_h1_controlled_proxy
2022-05-15 20:00:00,2022-05-15 21:00:00,0.0,0.04497492891513739,30.774751066945576,SF-20_h1_controlled_proxy
2022-05-15 21:00:00,2022-05-15 22:00:00,0.0,0.021178071440511745,30.380633817392283,SF-20_h1_controlled_proxy
2022-05-15 22:00:00,2022-05-15 23:00:00,0.0,0.05072993607301532,30.599312776575868,SF-20_h1_controlled_proxy
2022-05-15 23:00:00,2022-05-16 00:00:00,0.0,0.05529456229380861,30.102710767918467,SF-20_h1_controlled_proxy
2022-05-16 00:00:00,2022-05-16 01:00:00,0.0,0.053801730878793176,29.90848183643244,SF-20_h1_controlled_proxy
2022-05-16 01:00:00,2022-05-16 02:00:00,0.0,0.032187201199237146,29.21955688144293,SF-20_h1_controlled_proxy
2022-05-16 02:00:00,2022-05-16 03:00:00,0.0,0.01879505456277363,29.406243448473063,SF-20_h1_controlled_proxy
2022-05-16 03:00:00,2022-05-16 04:00:00,0.0,0.01938060906303146,29.088844959598756,SF-20_h1_controlled_proxy
2022-05-16 04:00:00,2022-05-16 05:00:00,0.16972798547039689,0.022753213579033232,29.110643744329522,SF-20_h1_controlled_proxy
2022-05-16 05:00:00,2022-05-16 06:00:00,1.2161660440199256,0.0419937704664313,26.9230481786473,SF-20_h1_controlled_proxy
2022-05-16 06:00:00,2022-05-16 07:00:00,2.763523365069169,0.09024650311795568,28.761831643554462,SF-20_h1_controlled_proxy
2022-05-16 07:00:00,2022-05-16 08:00:00,0.0,0.2383862933885152,28.980854052923924,SF-20_h1_controlled_proxy
2022-05-16 08:00:00,2022-05-16 09:00:00,0.0,0.5252519527447141,29.03608617319782,SF-20_h1_controlled_proxy
2022-05-16 09:00:00,2022-05-16 10:00:00,0.21266836450105994,0.26643232697584834,27.573720748715836,SF-20_h1_controlled_proxy
2022-05-16 10:00:00,2022-05-16 11:00:00,0.0,0.4485789450701337,28.24915872953837,SF-20_h1_controlled_proxy
2022-05-16 11:00:00,2022-05-16 12:00:00,0.0,0.6052519336769274,27.798568786528268,SF-20_h1_controlled_proxy
2022-05-16 12:00:00,2022-05-16 13:00:00,0.0,0.5083546073710679,28.93106952643132,SF-20_h1_controlled_proxy
2022-05-16 13:00:00,2022-05-16 14:00:00,0.8236875361363176,0.42587739129016156,29.06216954119857,SF-20_h1_controlled_proxy
2022-05-16 14:00:00,2022-05-16 15:00:00,0.6130374728774218,0.37086517239606154,27.937766280537943,SF-20_h1_controlled_proxy
2022-05-16 15:00:00,2022-05-16 16:00:00,0.07774553074546028,0.27530124490583546,27.86717808982703,SF-20_h1_controlled_proxy
2022-05-16 16:00:00,2022-05-16 17:00:00,0.0,0.18401140587560333,28.38887072710544,SF-20_h1_controlled_proxy
2022-05-16 17:00:00,2022-05-16 18:00:00,0.0,0.11682489620692757,28.726583802685145,SF-20_h1_controlled_proxy
2022-05-16 18:00:00,2022-05-16 19:00:00,0.0,0.09695042620907562,28.794720412429804,SF-20_h1_controlled_proxy
2022-05-16 19:00:00,2022-05-16 20:00:00,0.20241156686855064,0.08382561535886515,28.379906473476044,SF-20_h1_controlled_proxy
2022-05-16 20:00:00,2022-05-16 21:00:00,0.277024656226801,0.07503089451781803,28.358437355812267,SF-20_h1_controlled_proxy
2022-05-16 21:00:00,2022-05-16 22:00:00,0.28266723027106166,0.08788299401078074,29.704881783345577,SF-20_h1_controlled_proxy
2022-05-16 22:00:00,2022-05-16 23:00:00,1.317194365052574,0.0620056042688553,28.521195730136423,SF-20_h1_controlled_proxy
2022-05-16 23:00:00,2022-05-17 00:00:00,0.8041425395728482,0.0524400259545465,27.665933383655442,SF-20_h1_controlled_proxy
2022-05-17 00:00:00,2022-05-17 01:00:00,1.2197747873788565,0.042282793819967406,26.917754249441067,SF-20_h1_controlled_proxy
2022-05-17 01:00:00,2022-05-17 02:00:00,1.9313600426215605,0.05423426004150927,26.25887481947673,SF-20_h1_controlled_proxy
2022-05-17 02:00:00,2022-05-17 03:00:00,0.19229854119498493,0.060301493832483094,26.100068506214072,SF-20_h1_controlled_proxy
2022-05-17 03:00:00,2022-05-17 04:00:00,0.08933694210924537,0.05200573296279879,26.974938944600744,SF-20_h1_controlled_proxy
2022-05-17 04:00:00,2022-05-17 05:00:00,0.0,0.02770740300684433,28.227721515028033,SF-20_h1_controlled_proxy
2022-05-17 05:00:00,2022-05-17 06:00:00,0.0,0.08061586765430877,28.572892361535374,SF-20_h1_controlled_proxy
2022-05-17 06:00:00,2022-05-17 07:00:00,0.0,0.12274516993278274,28.294723972903878,SF-20_h1_controlled_proxy
2022-05-17 07:00:00,2022-05-17 08:00:00,0.0,0.2324976258776853,28.667492255466772,SF-20_h1_controlled_proxy
2022-05-17 08:00:00,2022-05-17 09:00:00,0.0,0.3129120259470433,28.93023670278171,SF-20_h1_controlled_proxy
2022-05-17 09:00:00,2022-05-17 10:00:00,0.0,0.4607835488956014,29.065529156065466,SF-20_h1_controlled_proxy
2022-05-17 10:00:00,2022-05-17 11:00:00,0.0,0.40504166795875657,28.72967390246692,SF-20_h1_controlled_proxy
2022-05-17 11:00:00,2022-05-17 12:00:00,0.0,0.47398362257426135,28.8344909959388,SF-20_h1_controlled_proxy
2022-05-17 12:00:00,2022-05-17 13:00:00,0.4209345988975758,0.6293222467814281,29.289750769775726,SF-20_h1_controlled_proxy
2022-05-17 13:00:00,2022-05-17 14:00:00,0.0,0.42195130876056447,28.54099107953675,SF-20_h1_controlled_proxy
2022-05-17 14:00:00,2022-05-17 15:00:00,0.9355983992880272,0.5467311958853386,28.022492746804765,SF-20_h1_controlled_proxy
2022-05-17 15:00:00,2022-05-17 16:00:00,0.2384613109164198,0.20759312994197576,27.55342123095196,SF-20_h1_controlled_proxy
2022-05-17 16:00:00,2022-05-17 17:00:00,0.5243381020886302,0.09357084243408897,27.679675693511182,SF-20_h1_controlled_proxy
2022-05-17 17:00:00,2022-05-17 18:00:00,0.06815802824054894,0.05842805550703504,27.555281824420835,SF-20_h1_controlled_proxy
2022-05-17 18:00:00,2022-05-17 19:00:00,0.0,0.008744258614057086,28.549141456030476,SF-20_h1_controlled_proxy
2022-05-17 19:00:00,2022-05-17 20:00:00,0.0,0.00719997391337443,28.72377287749816,SF-20_h1_controlled_proxy
2022-05-17 20:00:00,2022-05-17 21:00:00,0.0,0.010470761059378185,29.21214628040894,SF-20_h1_controlled_proxy
2022-05-17 21:00:00,2022-05-17 22:00:00,0.304282062933501,0.025685150004151076,28.46220448306405,SF-20_h1_controlled_proxy
2022-05-17 22:00:00,2022-05-17 23:00:00,0.0,0.015039786255770982,28.802842784774363,SF-20_h1_controlled_proxy
2022-05-17 23:00:00,2022-05-18 00:00:00,0.0,0.011638387354519848,28.552128181782916,SF-20_h1_controlled_proxy
2022-05-18 00:00:00,2022-05-18 01:00:00,0.0,0.010955702416398282,28.177087224853427,SF-20_h1_controlled_proxy
2022-05-18 01:00:00,2022-05-18 02:00:00,0.0,0.009253296255673825,28.414973526596853,SF-20_h1_controlled_proxy
2022-05-18 02:00:00,2022-05-18 03:00:00,0.9001973908869448,0.019299735110727426,27.737589768975322,SF-20_h1_controlled_proxy
2022-05-18 03:00:00,2022-05-18 04:00:00,0.0,0.0328218072772391,28.189257777952978,SF-20_h1_controlled_proxy
2022-05-18 04:00:00,2022-05-18 05:00:00,0.0,0.04924884322835741,28.390439270968,SF-20_h1_controlled_proxy
2022-05-18 05:00:00,2022-05-18 06:00:00,0.0,0.05467031456003778,28.581453438053053,SF-20_h1_controlled_proxy
2022-05-18 06:00:00,2022-05-18 07:00:00,0.0,0.12547906175933823,29.920149688044457,SF-20_h1_controlled_proxy
2022-05-18 07:00:00,2022-05-18 08:00:00,0.0,0.351510970876741,29.565969164840197,SF-20_h1_controlled_proxy
2022-05-18 08:00:00,2022-05-18 09:00:00,0.0,0.3570243622425333,30.29433090157188,SF-20_h1_controlled_proxy
2022-05-18 09:00:00,2022-05-18 10:00:00,0.0,0.47304346814728593,29.767190010576968,SF-20_h1_controlled_proxy
2022-05-18 10:00:00,2022-05-18 11:00:00,0.0,0.6858228873109768,29.340635749666667,SF-20_h1_controlled_proxy
2022-05-18 11:00:00,2022-05-18 12:00:00,0.0,0.7343275222016306,29.63596522575177,SF-20_h1_controlled_proxy
2022-05-18 12:00:00,2022-05-18 13:00:00,0.36912971502914455,0.5534493249836392,29.41511849051696,SF-20_h1_controlled_proxy
2022-05-18 13:00:00,2022-05-18 14:00:00,0.0,0.37774836585459065,28.932040802057475,SF-20_h1_controlled_proxy
2022-05-18 14:00:00,2022-05-18 15:00:00,0.0,0.32467410300899385,27.792356709989885,SF-20_h1_controlled_proxy
2022-05-18 15:00:00,2022-05-18 16:00:00,0.0,0.2308146558481002,27.96420289901456,SF-20_h1_controlled_proxy
2022-05-18 16:00:00,2022-05-18 17:00:00,0.0,0.1394969297756204,27.562575817165126,SF-20_h1_controlled_proxy
2022-05-18 17:00:00,2022-05-18 18:00:00,0.0,0.04806619749821943,27.852797179243368,SF-20_h1_controlled_proxy
2022-05-18 18:00:00,2022-05-18 19:00:00,0.0,0.031490123513362105,28.852970776223366,SF-20_h1_controlled_proxy
2022-05-18 19:00:00,2022-05-18 20:00:00,0.09526156640050093,0.02859698182962361,28.2876892625876,SF-20_h1_controlled_proxy
2022-05-18 20:00:00,2022-05-18 21:00:00,0.0,0.009888986989284369,27.9662153450459,SF-20_h1_controlled_proxy
2022-05-18 21:00:00,2022-05-18 22:00:00,0.0,0.011740474937450252,29.113567116467703,SF-20_h1_controlled_proxy
2022-05-18 22:00:00,2022-05-18 23:00:00,0.0,0.0,28.5191171722681,SF-20_h1_controlled_proxy
2022-05-18 23:00:00,2022-05-19 00:00:00,0.0,0.0,28.67727160200886,SF-20_h1_controlled_proxy
2022-05-19 00:00:00,2022-05-19 01:00:00,0.06963108297899893,0.013605575530959844,28.538552579597315,SF-20_h1_controlled_proxy
2022-05-19 01:00:00,2022-05-19 02:00:00,0.0,0.010622474554416037,27.87263208909781,SF-20_h1_controlled_proxy
2022-05-19 02:00:00,2022-05-19 03:00:00,0.0,0.007693784595606398,28.270307234096475,SF-20_h1_controlled_proxy
2022-05-19 03:00:00,2022-05-19 04:00:00,0.0,0.0,28.042877295442143,SF-20_h1_controlled_proxy
2022-05-19 04:00:00,2022-05-19 05:00:00,1.4448263745334053,0.017955061585439188,26.60818859581338,SF-20_h1_controlled_proxy
2022-05-19 05:00:00,2022-05-19 06:00:00,0.36790924003628867,0.03778314947532087,27.176799685066317,SF-20_h1_controlled_proxy
2022-05-19 06:00:00,2022-05-19 07:00:00,0.07667017525845544,0.1011887721673463,27.121407448191867,SF-20_h1_controlled_proxy
2022-05-19 07:00:00,2022-05-19 08:00:00,0.0,0.22175143208953807,27.51038741404059,SF-20_h1_controlled_proxy
2022-05-19 08:00:00,2022-05-19 09:00:00,5.981045764712988,0.39052576590437194,27.06970678433488,SF-20_h1_controlled_proxy
2022-05-19 09:00:00,2022-05-19 10:00:00,3.1995740379861752,0.21557788695610314,26.366872296378617,SF-20_h1_controlled_proxy
2022-05-19 10:00:00,2022-05-19 11:00:00,0.09379623007894185,0.16056387994842883,26.79829285007769,SF-20_h1_controlled_proxy
2022-05-19 11:00:00,2022-05-19 12:00:00,0.08999349214429068,0.6701204453458433,26.851897200526388,SF-20_h1_controlled_proxy
2022-05-19 12:00:00,2022-05-19 13:00:00,0.10212941450841712,0.43853368808025367,26.650719624504354,SF-20_h1_controlled_proxy
2022-05-19 13:00:00,2022-05-19 14:00:00,0.4048479949740431,0.34116430681151955,26.188390260910797,SF-20_h1_controlled_proxy
2022-05-19 14:00:00,2022-05-19 15:00:00,0.0,0.3464820648026492,27.225840264144654,SF-20_h1_controlled_proxy
2022-05-19 15:00:00,2022-05-19 16:00:00,0.17683652290526267,0.21227706562304333,27.19027227371053,SF-20_h1_controlled_proxy
2022-05-19 16:00:00,2022-05-19 17:00:00,0.0,0.11935887063024994,27.906900228985812,SF-20_h1_controlled_proxy
2022-05-19 17:00:00,2022-05-19 18:00:00,0.0,0.09754384298195358,27.755912116427776,SF-20_h1_controlled_proxy
2022-05-19 18:00:00,2022-05-19 19:00:00,0.0,0.045885038430236,28.175356062707554,SF-20_h1_controlled_proxy
2022-05-19 19:00:00,2022-05-19 20:00:00,0.6409023156505252,0.04054019485366477,28.338501994401753,SF-20_h1_controlled_proxy
2022-05-19 20:00:00,2022-05-19 21:00:00,0.11013050584407982,0.021035354532417703,27.923577497174975,SF-20_h1_controlled_proxy
2022-05-19 21:00:00,2022-05-19 22:00:00,0.10154065342947605,0.032337188849540906,27.585035741689264,SF-20_h1_controlled_proxy
2022-05-19 22:00:00,2022-05-19 23:00:00,0.19785565444601683,0.03571253129618026,28.194759469450336,SF-20_h1_controlled_proxy
2022-05-19 23:00:00,2022-05-20 00:00:00,0.21114177967676473,0.031084888282648004,28.36224999227641,SF-20_h1_controlled_proxy
2022-05-20 00:00:00,2022-05-20 01:00:00,0.0,0.0251304527521485,27.89795097911177,SF-20_h1_controlled_proxy
2022-05-20 01:00:00,2022-05-20 02:00:00,0.27193105819031343,0.0462755488481903,27.9900307503516,SF-20_h1_controlled_proxy
2022-05-20 02:00:00,2022-05-20 03:00:00,0.07082654369857803,0.03800578578493863,28.38123558423679,SF-20_h1_controlled_proxy
2022-05-20 03:00:00,2022-05-20 04:00:00,0.8327372160915296,0.03418575561820306,27.298679628481086,SF-20_h1_controlled_proxy
2022-05-20 04:00:00,2022-05-20 05:00:00,0.166669085291958,0.013613023307832203,27.198042919723747,SF-20_h1_controlled_proxy
2022-05-20 05:00:00,2022-05-20 06:00:00,0.0,0.046525069278265684,27.810116668580413,SF-20_h1_controlled_proxy
2022-05-20 06:00:00,2022-05-20 07:00:00,0.0,0.08719211742472115,27.980401076691376,SF-20_h1_controlled_proxy
2022-05-20 07:00:00,2022-05-20 08:00:00,0.0,0.21122623892899411,28.450309931924817,SF-20_h1_controlled_proxy
2022-05-20 08:00:00,2022-05-20 09:00:00,0.0,0.2563706697920238,28.519306120090388,SF-20_h1_controlled_proxy
2022-05-20 09:00:00,2022-05-20 10:00:00,0.0,0.4994069993670386,28.54327993535509,SF-20_h1_controlled_proxy
2022-05-20 10:00:00,2022-05-20 11:00:00,0.0,0.5319355729100274,28.34034997557813,SF-20_h1_controlled_proxy
2022-05-20 11:00:00,2022-05-20 12:00:00,0.0,0.4221881330828086,28.429112536362737,SF-20_h1_controlled_proxy
2022-05-20 12:00:00,2022-05-20 13:00:00,0.0,0.43323713705287,28.69850801869478,SF-20_h1_controlled_proxy
2022-05-20 13:00:00,2022-05-20 14:00:00,0.0,0.40789114424219125,28.658594764210942,SF-20_h1_controlled_proxy
2022-05-20 14:00:00,2022-05-20 15:00:00,0.09067574392660877,0.27469351672340997,28.89364607802365,SF-20_h1_controlled_proxy
2022-05-20 15:00:00,2022-05-20 16:00:00,0.10038781483739193,0.4425915124329345,28.818660658837803,SF-20_h1_controlled_proxy
2022-05-20 16:00:00,2022-05-20 17:00:00,0.0,0.195241738599078,29.113907943953784,SF-20_h1_controlled_proxy
2022-05-20 17:00:00,2022-05-20 18:00:00,0.0,0.0938057353168669,29.97230537309793,SF-20_h1_controlled_proxy
2022-05-20 18:00:00,2022-05-20 19:00:00,0.0,0.09412406073384696,29.87912209085957,SF-20_h1_controlled_proxy
2022-05-20 19:00:00,2022-05-20 20:00:00,0.0,0.06345809385481437,29.10590050617,SF-20_h1_controlled_proxy
2022-05-20 20:00:00,2022-05-20 21:00:00,0.0,0.05191344616175005,29.91887754096195,SF-20_h1_controlled_proxy
2022-05-20 21:00:00,2022-05-20 22:00:00,0.0,0.06121835605841738,29.535526411542126,SF-20_h1_controlled_proxy
2022-05-20 22:00:00,2022-05-20 23:00:00,0.0,0.06742111914015368,29.723319937064524,SF-20_h1_controlled_proxy
2022-05-20 23:00:00,2022-05-21 00:00:00,0.0,0.05673166930867661,29.82075473432884,SF-20_h1_controlled_proxy
2022-05-21 00:00:00,2022-05-21 01:00:00,0.0,0.05123041971549919,28.841184165577527,SF-20_h1_controlled_proxy
2022-05-21 01:00:00,2022-05-21 02:00:00,0.0,0.05744972743820645,28.982991820142306,SF-20_h1_controlled_proxy
2022-05-21 02:00:00,2022-05-21 03:00:00,0.0,0.0607321018286841,29.41256458798594,SF-20_h1_controlled_proxy
2022-05-21 03:00:00,2022-05-21 04:00:00,0.0882389363217297,0.04647283261839125,28.84481508657184,SF-20_h1_controlled_proxy
2022-05-21 04:00:00,2022-05-21 05:00:00,0.0,0.07017706072096572,29.213991338011493,SF-20_h1_controlled_proxy
2022-05-21 05:00:00,2022-05-21 06:00:00,0.0,0.06163867181921102,29.39762616524733,SF-20_h1_controlled_proxy
2022-05-21 06:00:00,2022-05-21 07:00:00,0.08978889901119304,0.0854050525728608,29.551739242417707,SF-20_h1_controlled_proxy
2022-05-21 07:00:00,2022-05-21 08:00:00,0.0,0.22991282415253875,29.07618613827075,SF-20_h1_controlled_proxy
2022-05-21 08:00:00,2022-05-21 09:00:00,0.21343207856871477,0.31162426496194795,29.101026940890897,SF-20_h1_controlled_proxy
2022-05-21 09:00:00,2022-05-21 10:00:00,0.0,0.4900096170141037,28.5380103826968,SF-20_h1_controlled_proxy
2022-05-21 10:00:00,2022-05-21 11:00:00,0.0,0.5615692837667419,29.5767326232323,SF-20_h1_controlled_proxy
2022-05-21 11:00:00,2022-05-21 12:00:00,0.0,0.6659156963985863,30.15743753775054,SF-20_h1_controlled_proxy
2022-05-21 12:00:00,2022-05-21 13:00:00,0.0,0.7904776659954507,29.250646562852197,SF-20_h1_controlled_proxy
2022-05-21 13:00:00,2022-05-21 14:00:00,0.0,0.643475196703323,29.49208540358358,SF-20_h1_controlled_proxy
2022-05-21 14:00:00,2022-05-21 15:00:00,0.25118773910462444,0.6847956739524459,30.252632602166976,SF-20_h1_controlled_proxy
2022-05-21 15:00:00,2022-05-21 16:00:00,0.32670400842425784,0.33831881314555723,29.07285920147813,SF-20_h1_controlled_proxy
2022-05-21 16:00:00,2022-05-21 17:00:00,0.0,0.13204620433257636,28.08374204767726,SF-20_h1_controlled_proxy
2022-05-21 17:00:00,2022-05-21 18:00:00,0.0,0.0705985967314678,28.35789939465767,SF-20_h1_controlled_proxy
2022-05-21 18:00:00,2022-05-21 19:00:00,0.0,0.08479810629998238,28.941343022356303,SF-20_h1_controlled_proxy
2022-05-21 19:00:00,2022-05-21 20:00:00,0.0,0.046474043989231516,28.7971649153823,SF-20_h1_controlled_proxy
2022-05-21 20:00:00,2022-05-21 21:00:00,0.0,0.0637547833034323,28.639690681839454,SF-20_h1_controlled_proxy
2022-05-21 21:00:00,2022-05-21 22:00:00,0.0,0.05103463752717148,28.721602551253646,SF-20_h1_controlled_proxy
2022-05-21 22:00:00,2022-05-21 23:00:00,0.0,0.0667740169011408,28.71288092046987,SF-20_h1_controlled_proxy
2022-05-21 23:00:00,2022-05-22 00:00:00,0.0,0.06778332739792527,28.82983621365382,SF-20_h1_controlled_proxy
2022-05-22 00:00:00,2022-05-22 01:00:00,0.0,0.07047285706459129,29.037073708645316,SF-20_h1_controlled_proxy
2022-05-22 01:00:00,2022-05-22 02:00:00,0.0,0.07078581746653212,28.805542408410165,SF-20_h1_controlled_proxy
2022-05-22 02:00:00,2022-05-22 03:00:00,0.0,0.0780509555668869,28.677376889321135,SF-20_h1_controlled_proxy
2022-05-22 03:00:00,2022-05-22 04:00:00,0.391167439510569,0.07797884053637999,28.71768317719333,SF-20_h1_controlled_proxy
2022-05-22 04:00:00,2022-05-22 05:00:00,1.0395741649404229,0.0694281980437114,28.170474709272742,SF-20_h1_controlled_proxy
2022-05-22 05:00:00,2022-05-22 06:00:00,1.3767933675649109,0.04548199684645946,28.146223232776148,SF-20_h1_controlled_proxy
2022-05-22 06:00:00,2022-05-22 07:00:00,1.0050869439515728,0.15725637173458235,29.255936114769543,SF-20_h1_controlled_proxy
2022-05-22 07:00:00,2022-05-22 08:00:00,0.31237536037634156,0.31617016690850563,28.419706785853442,SF-20_h1_controlled_proxy
2022-05-22 08:00:00,2022-05-22 09:00:00,0.6623177461092917,0.3509730917714024,27.74134404386252,SF-20_h1_controlled_proxy
2022-05-22 09:00:00,2022-05-22 10:00:00,4.920806836645503,0.26924302247141363,27.25626647802889,SF-20_h1_controlled_proxy
2022-05-22 10:00:00,2022-05-22 11:00:00,0.3039286453841797,0.17602066452928095,26.856740637938245,SF-20_h1_controlled_proxy
2022-05-22 11:00:00,2022-05-22 12:00:00,0.5014340372716127,0.30801119525769016,27.661053961923677,SF-20_h1_controlled_proxy
2022-05-22 12:00:00,2022-05-22 13:00:00,0.0966943271817744,0.4879936480192144,26.466295848485352,SF-20_h1_controlled_proxy
2022-05-22 13:00:00,2022-05-22 14:00:00,0.0,0.47569621463208656,27.732476134932305,SF-20_h1_controlled_proxy
2022-05-22 14:00:00,2022-05-22 15:00:00,0.0,0.3486044501536799,28.266137365570415,SF-20_h1_controlled_proxy
2022-05-22 15:00:00,2022-05-22 16:00:00,0.0,0.13637313157495784,28.293547385140464,SF-20_h1_controlled_proxy
2022-05-22 16:00:00,2022-05-22 17:00:00,0.0,0.2194173983633481,28.358488717760657,SF-20_h1_controlled_proxy
2022-05-22 17:00:00,2022-05-22 18:00:00,0.0,0.10103033275271937,28.259263406801274,SF-20_h1_controlled_proxy
2022-05-22 18:00:00,2022-05-22 19:00:00,0.0,0.06784717598621078,29.132206614951052,SF-20_h1_controlled_proxy
2022-05-22 19:00:00,2022-05-22 20:00:00,0.0,0.06870457877648237,29.18958020477781,SF-20_h1_controlled_proxy
2022-05-22 20:00:00,2022-05-22 21:00:00,0.0,0.07104797373567659,29.566437887200664,SF-20_h1_controlled_proxy
2022-05-22 21:00:00,2022-05-22 22:00:00,0.0,0.07974142928307497,29.63946321292469,SF-20_h1_controlled_proxy
2022-05-22 22:00:00,2022-05-22 23:00:00,0.0,0.11333530521701375,28.993006306411125,SF-20_h1_controlled_proxy
2022-05-22 23:00:00,2022-05-23 00:00:00,0.0,0.08492007139830447,29.36923817079764,SF-20_h1_controlled_proxy
2022-05-23 00:00:00,2022-05-23 01:00:00,0.30026601556366217,0.06317558220927699,29.0207308190395,SF-20_h1_controlled_proxy
2022-05-23 01:00:00,2022-05-23 02:00:00,0.0,0.05153620542099507,29.290260477205116,SF-20_h1_controlled_proxy
2022-05-23 02:00:00,2022-05-23 03:00:00,0.0,0.054619859549513344,28.91263520757083,SF-20_h1_controlled_proxy
2022-05-23 03:00:00,2022-05-23 04:00:00,0.0,0.05950806511380278,29.01725602772472,SF-20_h1_controlled_proxy
2022-05-23 04:00:00,2022-05-23 05:00:00,0.0,0.06776220751644568,29.185827431617497,SF-20_h1_controlled_proxy
2022-05-23 05:00:00,2022-05-23 06:00:00,0.0,0.0932318699796533,28.383112480084183,SF-20_h1_controlled_proxy
2022-05-23 06:00:00,2022-05-23 07:00:00,0.0,0.12435790544719366,29.272816383166244,SF-20_h1_controlled_proxy
2022-05-23 07:00:00,2022-05-23 08:00:00,0.0,0.28401782930296227,29.492185401304816,SF-20_h1_controlled_proxy
2022-05-23 08:00:00,2022-05-23 09:00:00,0.0,0.3582625700998375,29.182825887328313,SF-20_h1_controlled_proxy
2022-05-23 09:00:00,2022-05-23 10:00:00,0.0,0.301048117059036,29.35402706001578,SF-20_h1_controlled_proxy
2022-05-23 10:00:00,2022-05-23 11:00:00,0.0,0.3133147777996824,29.18526906162705,SF-20_h1_controlled_proxy
2022-05-23 11:00:00,2022-05-23 12:00:00,0.0,0.6338447350640806,29.346752553142412,SF-20_h1_controlled_proxy
2022-05-23 12:00:00,2022-05-23 13:00:00,0.0,0.5016994729192168,29.44975293435682,SF-20_h1_controlled_proxy
2022-05-23 13:00:00,2022-05-23 14:00:00,0.0,0.38923458802431465,29.76061806562362,SF-20_h1_controlled_proxy
2022-05-23 14:00:00,2022-05-23 15:00:00,0.0,0.3894114469470467,29.190923742978406,SF-20_h1_controlled_proxy
2022-05-23 15:00:00,2022-05-23 16:00:00,0.0,0.3580116273667135,29.16700141210557,SF-20_h1_controlled_proxy
2022-05-23 16:00:00,2022-05-23 17:00:00,0.0,0.171303492326807,29.46611950265299,SF-20_h1_controlled_proxy
2022-05-23 17:00:00,2022-05-23 18:00:00,0.48194249616655327,0.09569812062699248,29.53250511173238,SF-20_h1_controlled_proxy
2022-05-23 18:00:00,2022-05-23 19:00:00,0.0,0.06414389471752675,29.618683161606445,SF-20_h1_controlled_proxy
2022-05-23 19:00:00,2022-05-23 20:00:00,0.0,0.027529313326734462,29.397783697592935,SF-20_h1_controlled_proxy
2022-05-23 20:00:00,2022-05-23 21:00:00,0.0,0.033223406904816025,29.65160541359947,SF-20_h1_controlled_proxy
2022-05-23 21:00:00,2022-05-23 22:00:00,0.0,0.03333144424794039,29.80732637173202,SF-20_h1_controlled_proxy
2022-05-23 22:00:00,2022-05-23 23:00:00,0.0,0.042007383832475556,29.429107170915223,SF-20_h1_controlled_proxy
2022-05-23 23:00:00,2022-05-24 00:00:00,0.0,0.03259890336870511,29.34168624574161,SF-20_h1_controlled_proxy
2022-05-24 00:00:00,2022-05-24 01:00:00,0.0,0.046623617222764334,29.231810816437374,SF-20_h1_controlled_proxy
2022-05-24 01:00:00,2022-05-24 02:00:00,0.25279171948919016,0.03992220867545737,29.181121594007823,SF-20_h1_controlled_proxy
2022-05-24 02:00:00,2022-05-24 03:00:00,0.0,0.09014922647833991,29.42744737037392,SF-20_h1_controlled_proxy
2022-05-24 03:00:00,2022-05-24 04:00:00,0.0,0.07612456738550885,30.024502414062923,SF-20_h1_controlled_proxy
2022-05-24 04:00:00,2022-05-24 05:00:00,0.0,0.04977731262632188,29.954983890470253,SF-20_h1_controlled_proxy
2022-05-24 05:00:00,2022-05-24 06:00:00,0.0,0.07056865528887696,29.40216557956938,SF-20_h1_controlled_proxy
2022-05-24 06:00:00,2022-05-24 07:00:00,0.0,0.17110622861743024,30.615136775567553,SF-20_h1_controlled_proxy
2022-05-24 07:00:00,2022-05-24 08:00:00,0.0,0.2885087014756724,30.675745952125222,SF-20_h1_controlled_proxy
2022-05-24 08:00:00,2022-05-24 09:00:00,0.0,0.44316651570246296,30.120730651738402,SF-20_h1_controlled_proxy
2022-05-24 09:00:00,2022-05-24 10:00:00,0.0,0.5289959919586336,30.897713362444442,SF-20_h1_controlled_proxy
